municipio_nombre_largo,jurisdiccion_tipo,municipio_nombre,autoridad_fuente,municipio_id
Municipio Mainque,Municipio,Mainque,A.R.T - Gerencia de Catastro,620175
Municipio Villa Regina,Municipio,Villa Regina,A.R.T - Gerencia de Catastro,620182
Las Grutas,,Las Grutas,A.R.T - Gerencia de Catastro,829999
Municipio Rìo Colorado,Municipio,Rìo Colorado,A.R.T - Gerencia de Catastro,620210
Comisión de Fomento San Javier,Comisión de Fomento,San Javier,A.R.T - Gerencia de Catastro,625014
Comisión de Fomento Arroyo Ventana,Comisión de Fomento,Arroyo Ventana,A.R.T - Gerencia de Catastro,625154
Comisión de Fomento Laguna Blanca,Comisión de Fomento,Laguna Blanca,A.R.T - Gerencia de Catastro,625231
Comisión de Fomento Pilquiniyeu,Comisión de Fomento,Pilquiniyeu,A.R.T - Gerencia de Catastro,625252
Comisión de Fomento El Manso,Comisión de Fomento,El Manso,A.R.T - Gerencia de Catastro,625028
Comisión de Fomento Nahuel Niyeu,Comisión de Fomento,Nahuel Niyeu,A.R.T - Gerencia de Catastro,625182
Comisión de Fomento Chipauquil,Comisión de Fomento,Chipauquil,A.R.T - Gerencia de Catastro,625175
Comisión de Fomento Sierra Paileman,Comisión de Fomento,Sierra Paileman,A.R.T - Gerencia de Catastro,625189
Comisión de Fomento Peñas Blancas,Comisión de Fomento,Peñas Blancas,A.R.T - Gerencia de Catastro,625105
Comisión de Fomento Paso Flores,Comisión de Fomento,Paso Flores,A.R.T - Gerencia de Catastro,625035
Comisión de Fomento Aguada Guzman,Comisión de Fomento,Aguada Guzman,A.R.T - Gerencia de Catastro,625077
Comisión de Fomento Valle Azul,Comisión de Fomento,Valle Azul,A.R.T - Gerencia de Catastro,625112
Comisión de Fomento Villa Llanquin,Comisión de Fomento,Villa Llanquin,A.R.T - Gerencia de Catastro,625042
Comisión de Fomento Aguada Cecilio,Comisión de Fomento,Aguada Cecilio,A.R.T - Gerencia de Catastro,625168
Comisión de Fomento Arroyo los  Berros,Comisión de Fomento,Arroyo los  Berros,A.R.T - Gerencia de Catastro,625147
Comisión de Fomento Rincon de Treneta,Comisión de Fomento,Rincon de Treneta,A.R.T - Gerencia de Catastro,625119
Comisión de Fomento Yaminué,Comisión de Fomento,Yaminué,A.R.T - Gerencia de Catastro,625126
Comisión de Fomento Comico,Comisión de Fomento,Comico,A.R.T - Gerencia de Catastro,625210
Comisión de Fomento Prahuaniyeu,Comisión de Fomento,Prahuaniyeu,A.R.T - Gerencia de Catastro,625259
Comisión de Fomento El Cain,Comisión de Fomento,El Cain,A.R.T - Gerencia de Catastro,625224
Comisión de Fomento Cona Niyeu,Comisión de Fomento,Cona Niyeu,A.R.T - Gerencia de Catastro,625161
Comisión de Fomento El Cuy,Comisión de Fomento,El Cuy,A.R.T - Gerencia de Catastro,625056
Comisión de Fomento Aguada de Guerra,Comisión de Fomento,Aguada de Guerra,A.R.T - Gerencia de Catastro,625196
Comisión de Fomento Colan Conhué,Comisión de Fomento,Colan Conhué,A.R.T - Gerencia de Catastro,625203
Comisión de Fomento Naupa Huen,Comisión de Fomento,Naupa Huen,A.R.T - Gerencia de Catastro,625098
Comisión de Fomento Mencuen,Comisión de Fomento,Mencuen,A.R.T - Gerencia de Catastro,625070
Comisión de Fomento Pilquiniyeu del  Limay,Comisión de Fomento,Pilquiniyeu del  Limay,A.R.T - Gerencia de Catastro,625140
Comisión de Fomento Ojos de Agua,Comisión de Fomento,Ojos de Agua,A.R.T - Gerencia de Catastro,625245
Comisión de Fomento Clemente Onelli,Comisión de Fomento,Clemente Onelli,A.R.T - Gerencia de Catastro,625217
Comisión de Fomento Mamuel Choique,Comisión de Fomento,Mamuel Choique,A.R.T - Gerencia de Catastro,625238
Comisión de Fomento Rio Chico,Comisión de Fomento,Rio Chico,A.R.T - Gerencia de Catastro,625266
Municipio Viedma,Municipio,Viedma,A.R.T - Gerencia de Catastro,620014
Municipio Lago Puelo,Municipio,Lago Puelo,Dirección General de Estadística y Censos,260042
Municipio El Hoyo,Municipio,El Hoyo,Dirección General de Estadística y Censos,260021
Municipio El Maitén,Municipio,El Maitén,Dirección General de Estadística y Censos,260028
Municipio Epuyén,Municipio,Epuyén,Dirección General de Estadística y Censos,260035
Municipio Cholila,Municipio,Cholila,Dirección General de Estadística y Censos,260014
Municipio Puerto Madryn,Municipio,Puerto Madryn,Dirección General de Estadística y Censos,260007
Municipio Rawson,Municipio,Rawson,Dirección General de Estadística y Censos,260112
Comisión de Fomento 28 de Julio,Comisión de Fomento,28 de Julio,Dirección General de Estadística y Censos,265014
Municipio Dolavon,Municipio,Dolavon,Dirección General de Estadística y Censos,260091
Municipio Trelew,Municipio,Trelew,Dirección General de Estadística y Censos,260119
Municipio Gaiman,Municipio,Gaiman,Dirección General de Estadística y Censos,260098
Municipio Río Pico,Municipio,Río Pico,Dirección General de Estadística y Censos,260161
Municipio Alto Río Senguer,Municipio,Alto Río Senguer,Dirección General de Estadística y Censos,260126
Municipio Gobernador Costa,Municipio,Gobernador Costa,Dirección General de Estadística y Censos,260147
Municipio José de San Martín,Municipio,José de San Martín,Dirección General de Estadística y Censos,260154
Municipio Tecka,Municipio,Tecka,Dirección General de Estadística y Censos,260105
Municipio Corcovado,Municipio,Corcovado,Dirección General de Estadística y Censos,260070
Municipio Esquel,Municipio,Esquel,Dirección General de Estadística y Censos,260077
Municipio Río Mayo,Municipio,Río Mayo,Dirección General de Estadística y Censos,260133
Municipio Sarmiento,Municipio,Sarmiento,Dirección General de Estadística y Censos,260140
Municipio Camarones,Municipio,Camarones,Dirección General de Estadística y Censos,260063
Comisión de Fomento Paso de Indios,Comisión de Fomento,Paso de Indios,Dirección General de Estadística y Censos,265021
Municipio Comodoro Rivadavia,Municipio,Comodoro Rivadavia,Dirección General de Estadística y Censos,260049
Municipio Rada Tilly,Municipio,Rada Tilly,Dirección General de Estadística y Censos,260056
Comisión de Fomento Gualjaina,Comisión de Fomento,Gualjaina,Dirección General de Estadística y Censos,265007
Comuna Rural Aldea Beleiro,Comuna Rural,Aldea Beleiro,Dirección General de Estadística y Censos,268091
Comuna Rural Aldea Epulef,Comuna Rural,Aldea Epulef,Dirección General de Estadística y Censos,268049
Comuna Rural Buen Pasto,Comuna Rural,Buen Pasto,Dirección General de Estadística y Censos,268119
Comuna Rural Carrenleufú,Comuna Rural,Carrenleufú,Dirección General de Estadística y Censos,268056
Comuna Rural Cerro Centinela,Comuna Rural,Cerro Centinela,Dirección General de Estadística y Censos,268021
Comuna Rural Colan Conhué,Comuna Rural,Colan Conhué,Dirección General de Estadística y Censos,268063
Comuna Rural Cushamen,Comuna Rural,Cushamen,Dirección General de Estadística y Censos,268014
Comuna Rural Dique Florentino Ameghino,Comuna Rural,Dique Florentino Ameghino,Dirección General de Estadística y Censos,268028
Comuna Rural Doctor Ricardo Rojas,Comuna Rural,Doctor Ricardo Rojas,Dirección General de Estadística y Censos,268098
Comuna Rural Facundo,Comuna Rural,Facundo,Dirección General de Estadística y Censos,268105
Comuna Rural Gan Gan,Comuna Rural,Gan Gan,Dirección General de Estadística y Censos,268126
Comuna Rural Gastre,Comuna Rural,Gastre,Dirección General de Estadística y Censos,268035
Comuna Rural Lago Blanco,Comuna Rural,Lago Blanco,Dirección General de Estadística y Censos,268112
Comuna Rural Lagunita Salada,Comuna Rural,Lagunita Salada,Dirección General de Estadística y Censos,268042
Comuna Rural Las Plumas,Comuna Rural,Las Plumas,Dirección General de Estadística y Censos,268077
Comuna Rural Los Altares,Comuna Rural,Los Altares,Dirección General de Estadística y Censos,268084
Comuna Rural Paso del  Sapo,Comuna Rural,Paso del  Sapo,Dirección General de Estadística y Censos,268070
Comuna Rural Puerto Pirámides,Comuna Rural,Puerto Pirámides,Dirección General de Estadística y Censos,265028
Comuna Rural Telsen,Comuna Rural,Telsen,Dirección General de Estadística y Censos,268133
Municipio Trevelín,Municipio,Trevelín,Dirección General de Estadística y Censos,260084
Comuna Rural Dr. Atilio Oscar Viglione,Comuna Rural,Dr. Atilio Oscar Viglione,Dirección General de Estadística y Censos,268147
Municipio Abramo,Municipio,Abramo,Direc. Grl. de Catastro,420007
Municipio Santa Teresa,Municipio,Santa Teresa,Direc. Grl. de Catastro,420343
Municipio Macachín,Municipio,Macachín,Direc. Grl. de Catastro,420231
Municipio General Campos,Municipio,General Campos,Direc. Grl. de Catastro,420140
Municipio Trenel,Municipio,Trenel,Direc. Grl. de Catastro,420371
Municipio Arata,Municipio,Arata,Direc. Grl. de Catastro,420035
Municipio Rancul,Municipio,Rancul,Direc. Grl. de Catastro,420308
Comisión de Fomento Sarah,Comisión de Fomento,Sarah,Direc. Grl. de Catastro,425140
Municipio Coronel Hilario Lagos,Municipio,Coronel Hilario Lagos,Direc. Grl. de Catastro,420105
Municipio Bernardo Larroude,Municipio,Bernardo Larroude,Direc. Grl. de Catastro,420049
Municipio Ceballos,Municipio,Ceballos,Direc. Grl. de Catastro,420084
Municipio Intendente Alvear,Municipio,Intendente Alvear,Direc. Grl. de Catastro,420175
Municipio Miguel Riglos,Municipio,Miguel Riglos,Direc. Grl. de Catastro,420259
Municipio Toay,Municipio,Toay,Direc. Grl. de Catastro,420357
Municipio Quehué,Municipio,Quehué,Direc. Grl. de Catastro,420294
Municipio Puelén,Municipio,Puelén,Direc. Grl. de Catastro,420287
Municipio Conhelo,Municipio,Conhelo,Direc. Grl. de Catastro,420098
Municipio La Maruja,Municipio,La Maruja,Direc. Grl. de Catastro,420210
Municipio Ingeniero Luiggi,Municipio,Ingeniero Luiggi,Direc. Grl. de Catastro,420168
Municipio Embajador Martini,Municipio,Embajador Martini,Direc. Grl. de Catastro,420126
Municipio Eduardo Castex,Municipio,Eduardo Castex,Direc. Grl. de Catastro,420119
Municipio Monte Nievas,Municipio,Monte Nievas,Direc. Grl. de Catastro,420266
Municipio Quemú Quemú,Municipio,Quemú Quemú,Direc. Grl. de Catastro,420301
Municipio Villa Mirasol,Municipio,Villa Mirasol,Direc. Grl. de Catastro,420406
Municipio Colonia Barón,Municipio,Colonia Barón,Direc. Grl. de Catastro,420091
Municipio Winifreda,Municipio,Winifreda,Direc. Grl. de Catastro,420413
Comisión de Fomento Loventué,Comisión de Fomento,Loventué,Direc. Grl. de Catastro,425091
Municipio Santa Isabel,Municipio,Santa Isabel,Direc. Grl. de Catastro,420329
Municipio Telén,Municipio,Telén,Direc. Grl. de Catastro,420350
Municipio Luan Toro,Municipio,Luan Toro,Direc. Grl. de Catastro,420224
Municipio Carro Quemado,Municipio,Carro Quemado,Direc. Grl. de Catastro,420070
Municipio Ataliva Roca,Municipio,Ataliva Roca,Direc. Grl. de Catastro,420042
Municipio Alpachiri,Municipio,Alpachiri,Direc. Grl. de Catastro,420014
Municipio Guatraché,Municipio,Guatraché,Direc. Grl. de Catastro,420161
Municipio Bernasconi,Municipio,Bernasconi,Direc. Grl. de Catastro,420056
Municipio Jacinto Arauz,Municipio,Jacinto Arauz,Direc. Grl. de Catastro,420182
Municipio La Adela,Municipio,La Adela,Direc. Grl. de Catastro,420189
Municipio Victorica,Municipio,Victorica,Direc. Grl. de Catastro,420399
Comisión de Fomento Speluzzi,Comisión de Fomento,Speluzzi,Direc. Grl. de Catastro,425147
Municipio Metileo,Municipio,Metileo,Direc. Grl. de Catastro,420245
Municipio Uriburu,Municipio,Uriburu,Direc. Grl. de Catastro,420378
Municipio Lonquimay,Municipio,Lonquimay,Direc. Grl. de Catastro,420217
Municipio General Acha,Municipio,General Acha,Direc. Grl. de Catastro,420133
Municipio Tomás Manuel Anchorena,Municipio,Tomás Manuel Anchorena,Direc. Grl. de Catastro,420364
Comisión de Fomento Relmo,Comisión de Fomento,Relmo,Direc. Grl. de Catastro,425126
Municipio Catriló,Municipio,Catriló,Direc. Grl. de Catastro,420077
Municipio Rolón,Municipio,Rolón,Direc. Grl. de Catastro,420322
Comisión de Fomento Adolfo Van Praet,Comisión de Fomento,Adolfo Van Praet,Direc. Grl. de Catastro,425007
Comisión de Fomento Dorila,Comisión de Fomento,Dorila,Direc. Grl. de Catastro,420116
Comisión de Fomento Maisonnave,Comisión de Fomento,Maisonnave,Direc. Grl. de Catastro,425098
Comisión de Fomento Quetrequén,Comisión de Fomento,Quetrequén,Direc. Grl. de Catastro,425119
Municipio Santa Rosa,Municipio,Santa Rosa,Direc. Grl. de Catastro,420336
Comisión de Fomento Perú,Comisión de Fomento,Perú,Direc. Grl. de Catastro,425105
Comisión de Fomento Colonia Santa María,Comisión de Fomento,Colonia Santa María,Direc. Grl. de Catastro,425028
Comisión de Fomento Unanue,Comisión de Fomento,Unanue,Direc. Grl. de Catastro,425154
Comisión de Fomento Chacharramendi,Comisión de Fomento,Chacharramendi,Direc. Grl. de Catastro,425049
Comisión de Fomento La Reforma,Comisión de Fomento,La Reforma,Direc. Grl. de Catastro,425077
Comisión de Fomento Limay Mahuida,Comisión de Fomento,Limay Mahuida,Direc. Grl. de Catastro,425084
Comisión de Fomento Gobernador Duval,Comisión de Fomento,Gobernador Duval,Direc. Grl. de Catastro,425070
Comisión de Fomento Cuchillo Có,Comisión de Fomento,Cuchillo Có,Direc. Grl. de Catastro,425042
Municipio Veinticinco de Mayo,Municipio,Veinticinco de Mayo,Direc. Grl. de Catastro,420385
Comisión de Fomento Falucho,Comisión de Fomento,Falucho,Direc. Grl. de Catastro,425063
Municipio Alta Italia,Municipio,Alta Italia,Direc. Grl. de Catastro,420021
Municipio Anguil,Municipio,Anguil,Direc. Grl. de Catastro,420028
Municipio Mauricio Mayer,Municipio,Mauricio Mayer,Direc. Grl. de Catastro,420238
Municipio General San Martín,Municipio,General San Martín,Direc. Grl. de Catastro,420154
Comuna Casa de Piedra,Comuna,Casa de Piedra,Direc. Grl. de Catastro,422007
Municipio La Humada,Municipio,La Humada,Direc. Grl. de Catastro,420196
Comisión de Fomento Algarrobo del  Águila,Comisión de Fomento,Algarrobo del  Águila,Direc. Grl. de Catastro,420011
Municipio Doblas,Municipio,Doblas,Direc. Grl. de Catastro,420112
Municipio Parera,Municipio,Parera,Direc. Grl. de Catastro,420273
Comisión de Fomento Rucanelo,Comisión de Fomento,Rucanelo,Direc. Grl. de Catastro,425133
Municipio Caleufú,Municipio,Caleufú,Direc. Grl. de Catastro,420063
Comisión de Fomento Pichi Huinca,Comisión de Fomento,Pichi Huinca,Direc. Grl. de Catastro,425112
Municipio General Pico,Municipio,General Pico,Direc. Grl. de Catastro,420147
Comisión de Fomento Agustoni,Comisión de Fomento,Agustoni,Direc. Grl. de Catastro,425014
Municipio Miguel Cané,Municipio,Miguel Cané,Direc. Grl. de Catastro,420252
Municipio Puelches,Municipio,Puelches,Direc. Grl. de Catastro,420280
Municipio Realicó,Municipio,Realicó,Direc. Grl. de Catastro,420315
Municipio Vértiz,Municipio,Vértiz,Direc. Grl. de Catastro,420392
Municipio Achiras,Municipio,Achiras,Direc. Grl. de Catastro,140756
Municipio Adelia María,Municipio,Adelia María,Direc. Grl. de Catastro,140763
Municipio Agua de Oro,Municipio,Agua de Oro,Direc. Grl. de Catastro,140084
Municipio Alcira,Municipio,Alcira,Direc. Grl. de Catastro,140770
Comuna Aldea Santa María,Comuna,Aldea Santa María,Direc. Grl. de Catastro,143225
Municipio Alejandro Roca,Municipio,Alejandro Roca,Direc. Grl. de Catastro,140385
Municipio Alejo Ledesma,Municipio,Alejo Ledesma,Direc. Grl. de Catastro,140476
Municipio Alicia,Municipio,Alicia,Direc. Grl. de Catastro,141162
Municipio Almafuerte,Municipio,Almafuerte,Direc. Grl. de Catastro,141421
Municipio Alpa Corral,Municipio,Alpa Corral,Direc. Grl. de Catastro,140777
Municipio Alta Gracia,Municipio,Alta Gracia,Direc. Grl. de Catastro,141372
Municipio Alto Alegre,Municipio,Alto Alegre,Direc. Grl. de Catastro,141589
Comuna Alto de los  Quebrachos,Comuna,Alto de los  Quebrachos,Direc. Grl. de Catastro,142133
Municipio Altos de Chipión,Municipio,Altos de Chipión,Direc. Grl. de Catastro,141169
Comuna Amboy,Comuna,Amboy,Direc. Grl. de Catastro,142007
Comuna Ambul,Comuna,Ambul,Direc. Grl. de Catastro,142833
Comuna Ana Zumarán,Comuna,Ana Zumarán,Direc. Grl. de Catastro,143232
Comuna Anisacate,Comuna,Anisacate,Direc. Grl. de Catastro,142987
Municipio Arias,Municipio,Arias,Direc. Grl. de Catastro,140483
Municipio Arroyito,Municipio,Arroyito,Direc. Grl. de Catastro,141176
Municipio Arroyo Cabral,Municipio,Arroyo Cabral,Direc. Grl. de Catastro,140273
Comuna Arroyo los  Patos,Comuna,Arroyo los  Patos,Direc. Grl. de Catastro,142840
Comuna Assunta,Comuna,Assunta,Direc. Grl. de Catastro,142308
Comuna Atahona,Comuna,Atahona,Direc. Grl. de Catastro,142609
Municipio Ausonia,Municipio,Ausonia,Direc. Grl. de Catastro,140280
Comuna Avellaneda,Comuna,Avellaneda,Direc. Grl. de Catastro,142259
Municipio Ballesteros,Municipio,Ballesteros,Direc. Grl. de Catastro,141596
Municipio Ballesteros Sud,Municipio,Ballesteros Sud,Direc. Grl. de Catastro,141603
Municipio Balnearia,Municipio,Balnearia,Direc. Grl. de Catastro,141183
Comuna Bañado de Soto,Comuna,Bañado de Soto,Direc. Grl. de Catastro,142140
Municipio Bell Ville,Municipio,Bell Ville,Direc. Grl. de Catastro,141610
Municipio Bengolea,Municipio,Bengolea,Direc. Grl. de Catastro,140392
Municipio Benjamín Gould,Municipio,Benjamín Gould,Direc. Grl. de Catastro,141617
Municipio Berrotarán,Municipio,Berrotarán,Direc. Grl. de Catastro,140784
Municipio Bialet Massé,Municipio,Bialet Massé,Direc. Grl. de Catastro,140665
Comuna Bouwer,Comuna,Bouwer,Direc. Grl. de Catastro,142994
Municipio Brinkmann,Municipio,Brinkmann,Direc. Grl. de Catastro,141190
Municipio Buchardo,Municipio,Buchardo,Direc. Grl. de Catastro,140210
Municipio Bulnes,Municipio,Bulnes,Direc. Grl. de Catastro,140791
Comuna Cabalango,Comuna,Cabalango,Direc. Grl. de Catastro,142469
Municipio Calchín,Municipio,Calchín,Direc. Grl. de Catastro,140973
Municipio Calchín Oeste,Municipio,Calchín Oeste,Direc. Grl. de Catastro,140980
Comuna Calmayo,Comuna,Calmayo,Direc. Grl. de Catastro,142014
Municipio Camilo Aldao,Municipio,Camilo Aldao,Direc. Grl. de Catastro,140490
Comuna Caminiaga,Comuna,Caminiaga,Direc. Grl. de Catastro,143120
Municipio Canals,Municipio,Canals,Direc. Grl. de Catastro,141624
Comuna Candelaria Sud,Comuna,Candelaria Sud,Direc. Grl. de Catastro,143169
Comuna Capilla de los  Remedios,Comuna,Capilla de los  Remedios,Direc. Grl. de Catastro,142623
Municipio Capilla del  Carmen,Municipio,Capilla del  Carmen,Direc. Grl. de Catastro,140987
Comuna Capilla del  Sitón,Comuna,Capilla del  Sitón,Direc. Grl. de Catastro,143176
Municipio Capitán General B. O'Higgins,Municipio,Capitán General B. O'Higgins,Direc. Grl. de Catastro,140497
Municipio Carnerillo,Municipio,Carnerillo,Direc. Grl. de Catastro,140399
Municipio Carrilobo,Municipio,Carrilobo,Direc. Grl. de Catastro,140994
Comuna Casa Grande,Comuna,Casa Grande,Direc. Grl. de Catastro,142476
Municipio Cavanagh,Municipio,Cavanagh,Direc. Grl. de Catastro,140504
Municipio Cañada de Luque,Municipio,Cañada de Luque,Direc. Grl. de Catastro,141512
Comuna Cañada de Machado,Comuna,Cañada de Machado,Direc. Grl. de Catastro,142616
Comuna Cañada de Río Pinto,Comuna,Cañada de Río Pinto,Direc. Grl. de Catastro,142266
Comuna Cañada del  Sauce,Comuna,Cañada del  Sauce,Direc. Grl. de Catastro,142021
Comuna Cerro Colorado,Comuna,Cerro Colorado,Direc. Grl. de Catastro,142735
Municipio Chaján,Municipio,Chaján,Direc. Grl. de Catastro,140798
Comuna Chalacea,Comuna,Chalacea,Direc. Grl. de Catastro,142630
Comuna Chancaní,Comuna,Chancaní,Direc. Grl. de Catastro,142406
Comuna Charbonier,Comuna,Charbonier,Direc. Grl. de Catastro,142483
Municipio Charras,Municipio,Charras,Direc. Grl. de Catastro,140406
Municipio Chazón,Municipio,Chazón,Direc. Grl. de Catastro,140287
Comuna Chañar Viejo,Comuna,Chañar Viejo,Direc. Grl. de Catastro,142742
Municipio Chilibroste,Municipio,Chilibroste,Direc. Grl. de Catastro,141631
Comuna Chucul,Comuna,Chucul,Direc. Grl. de Catastro,142553
Comuna Churqui Cañada,Comuna,Churqui Cañada,Direc. Grl. de Catastro,143204
Comuna Chuña,Comuna,Chuña,Direc. Grl. de Catastro,142273
Comuna Chuña Huasi,Comuna,Chuña Huasi,Direc. Grl. de Catastro,143127
Comuna Ciénaga del  Coro,Comuna,Ciénaga del  Coro,Direc. Grl. de Catastro,142357
Municipio Cintra,Municipio,Cintra,Direc. Grl. de Catastro,141638
Municipio Colazo,Municipio,Colazo,Direc. Grl. de Catastro,141001
Municipio Colonia Almada,Municipio,Colonia Almada,Direc. Grl. de Catastro,141428
Comuna Colonia Anita,Comuna,Colonia Anita,Direc. Grl. de Catastro,142931
Comuna Colonia Barge,Comuna,Colonia Barge,Direc. Grl. de Catastro,142336
Municipio Colonia Bismarck,Municipio,Colonia Bismarck,Direc. Grl. de Catastro,141645
Comuna Colonia Bremen,Comuna,Colonia Bremen,Direc. Grl. de Catastro,143239
Municipio Colonia Caroya,Municipio,Colonia Caroya,Direc. Grl. de Catastro,140091
Municipio Colonia Italiana,Municipio,Colonia Italiana,Direc. Grl. de Catastro,140511
Comuna Colonia Iturraspe,Comuna,Colonia Iturraspe,Direc. Grl. de Catastro,142938
Comuna Colonia las  Cuatro Esquinas,Comuna,Colonia las  Cuatro Esquinas,Direc. Grl. de Catastro,142637
Comuna Colonia las  Pichanas,Comuna,Colonia las  Pichanas,Direc. Grl. de Catastro,142945
Municipio Colonia Marina,Municipio,Colonia Marina,Direc. Grl. de Catastro,141197
Municipio Colonia Prosperidad,Municipio,Colonia Prosperidad,Direc. Grl. de Catastro,141204
Municipio Colonia San Bartolomé,Municipio,Colonia San Bartolomé,Direc. Grl. de Catastro,141211
Comuna Colonia San Pedro,Comuna,Colonia San Pedro,Direc. Grl. de Catastro,142952
Municipio Colonia Tirolesa,Municipio,Colonia Tirolesa,Direc. Grl. de Catastro,140098
Comuna Colonia Valtelina,Comuna,Colonia Valtelina,Direc. Grl. de Catastro,142959
Comuna Colonia Vicente Agüero,Comuna,Colonia Vicente Agüero,Direc. Grl. de Catastro,142098
Comuna Colonia Videla,Comuna,Colonia Videla,Direc. Grl. de Catastro,142805
Municipio Colonia Vignaud,Municipio,Colonia Vignaud,Direc. Grl. de Catastro,141218
Comuna Comechingones,Comuna,Comechingones,Direc. Grl. de Catastro,142644
Comuna Conlara,Comuna,Conlara,Direc. Grl. de Catastro,142889
Comuna Copacabana,Comuna,Copacabana,Direc. Grl. de Catastro,142280
Municipio Coronel Baigorria,Municipio,Coronel Baigorria,Direc. Grl. de Catastro,140805
Municipio Coronel Moldes,Municipio,Coronel Moldes,Direc. Grl. de Catastro,140812
Municipio Corral de Bustos,Municipio,Corral de Bustos,Direc. Grl. de Catastro,140518
Municipio Corralito,Municipio,Corralito,Direc. Grl. de Catastro,141435
Municipio Cosquín,Municipio,Cosquín,Direc. Grl. de Catastro,140679
Municipio Costasacate,Municipio,Costasacate,Direc. Grl. de Catastro,141008
Municipio Cruz Alta,Municipio,Cruz Alta,Direc. Grl. de Catastro,140525
Comuna Cruz de Caña,Comuna,Cruz de Caña,Direc. Grl. de Catastro,142147
Municipio Cruz del  Eje,Municipio,Cruz del  Eje,Direc. Grl. de Catastro,140182
Comuna Cuesta Blanca,Comuna,Cuesta Blanca,Direc. Grl. de Catastro,142490
Municipio Dalmacio Vélez,Municipio,Dalmacio Vélez,Direc. Grl. de Catastro,141442
Municipio Deán Funes,Municipio,Deán Funes,Direc. Grl. de Catastro,140371
Municipio Del Campillo,Municipio,Del Campillo,Direc. Grl. de Catastro,140217
Municipio Despeñaderos,Municipio,Despeñaderos,Direc. Grl. de Catastro,141379
Municipio Devoto,Municipio,Devoto,Direc. Grl. de Catastro,141225
Comuna Diego de Rojas,Comuna,Diego de Rojas,Direc. Grl. de Catastro,142651
Comuna Dique Chico,Comuna,Dique Chico,Direc. Grl. de Catastro,143001
Municipio El Arañado,Municipio,El Arañado,Direc. Grl. de Catastro,141232
Comuna El Brete,Comuna,El Brete,Direc. Grl. de Catastro,142154
Comuna El Chacho,Comuna,El Chacho,Direc. Grl. de Catastro,142364
Comuna El Crispín,Comuna,El Crispín,Direc. Grl. de Catastro,142658
Municipio El Fortín,Municipio,El Fortín,Direc. Grl. de Catastro,141239
Comuna El Manzano,Comuna,El Manzano,Direc. Grl. de Catastro,142105
Comuna El Rastreador,Comuna,El Rastreador,Direc. Grl. de Catastro,142315
Comuna El Rodeo,Comuna,El Rodeo,Direc. Grl. de Catastro,143211
Municipio El Tío,Municipio,El Tío,Direc. Grl. de Catastro,141246
Municipio Elena,Municipio,Elena,Direc. Grl. de Catastro,140819
Municipio Embalse,Municipio,Embalse,Direc. Grl. de Catastro,140007
Comuna Esquina,Comuna,Esquina,Direc. Grl. de Catastro,142665
Comuna Estación General Paz,Comuna,Estación General Paz,Direc. Grl. de Catastro,142112
Municipio Estación Juárez Celman,Municipio,Estación Juárez Celman,Direc. Grl. de Catastro,140105
Comuna Estancia de Guadalupe,Comuna,Estancia de Guadalupe,Direc. Grl. de Catastro,142371
Comuna Estancia Vieja,Comuna,Estancia Vieja,Direc. Grl. de Catastro,142497
Municipio Etruria,Municipio,Etruria,Direc. Grl. de Catastro,140294
Comuna Eufrasio Loza,Comuna,Eufrasio Loza,Direc. Grl. de Catastro,142749
Comuna Falda del  Carmen,Comuna,Falda del  Carmen,Direc. Grl. de Catastro,143008
Municipio Freyre,Municipio,Freyre,Direc. Grl. de Catastro,141253
Municipio General Baldissera,Municipio,General Baldissera,Direc. Grl. de Catastro,140532
Municipio General Cabrera,Municipio,General Cabrera,Direc. Grl. de Catastro,140413
Municipio General Deheza,Municipio,General Deheza,Direc. Grl. de Catastro,140420
Comuna General Fotheringham,Comuna,General Fotheringham,Direc. Grl. de Catastro,143141
Municipio General Levalle,Municipio,General Levalle,Direc. Grl. de Catastro,140616
Municipio General Roca,Municipio,General Roca,Direc. Grl. de Catastro,140539
Comuna Guanaco Muerto,Comuna,Guanaco Muerto,Direc. Grl. de Catastro,142161
Comuna Guasapampa,Comuna,Guasapampa,Direc. Grl. de Catastro,142378
Municipio Guatimozín,Municipio,Guatimozín,Direc. Grl. de Catastro,140546
Comuna Gütemberg,Comuna,Gütemberg,Direc. Grl. de Catastro,142756
Municipio Hernando,Municipio,Hernando,Direc. Grl. de Catastro,141449
Municipio Huanchilla,Municipio,Huanchilla,Direc. Grl. de Catastro,140427
Municipio Huerta Grande,Municipio,Huerta Grande,Direc. Grl. de Catastro,140686
Municipio Huinca Renancó,Municipio,Huinca Renancó,Direc. Grl. de Catastro,140224
Municipio Idiazabal,Municipio,Idiazabal,Direc. Grl. de Catastro,141652
Comuna Impira,Comuna,Impira,Direc. Grl. de Catastro,142812
Municipio Inriville,Municipio,Inriville,Direc. Grl. de Catastro,140553
Municipio Isla Verde,Municipio,Isla Verde,Direc. Grl. de Catastro,140560
Municipio Italó,Municipio,Italó,Direc. Grl. de Catastro,140231
Municipio James Craik,Municipio,James Craik,Direc. Grl. de Catastro,141456
Municipio Jesús María,Municipio,Jesús María,Direc. Grl. de Catastro,140112
Municipio Jovita,Municipio,Jovita,Direc. Grl. de Catastro,140238
Municipio Justiniano Posse,Municipio,Justiniano Posse,Direc. Grl. de Catastro,141659
